Date,US dollar (USD),Euro (EUR),Japanese yen (JPY),Pound sterling (GBP),Canadian dollar (CAD),Swiss franc (CHF),Indian rupee (INR),Chinese renmimbi (CNY),Turkish lira (TRY),Saudi riyal (SAR),Indonesian rupiah (IDR),UAE dirham (AED),Thai baht THB),Vietnamese dong (VND),Egyptian pound (EGP),Korean won (KRW),Russian ruble (RUB),South African rand (ZAR),Australian dollar (AUD)
2002-02-05,291.95,336.15,39074.58,205.85,466.39,494.94,14200.45,2416.32,380.99,1094.9,3008690.22,1072.36,12842.88,4415451.06,1352.46,384366.65,8978.13,3388.95,573.24
2002-02-06,299.5,344.73,40005.71,211.84,480.22,507.56,14573.67,2478.87,397.74,1123.21,3092337.5,1100.09,13166.02,4529638.0,1385.94,394965.63,9210.31,3436.76,589.1
2002-02-07,299.5,344.45,40014.7,212.15,480.25,507.23,14576.66,2478.84,402.23,1123.21,3075865.0,1100.09,13130.08,4530536.5,1381.44,394726.01,9213.51,3430.77,590.61
2002-02-08,304.3,348.85,41028.74,214.76,485.97,514.24,14804.18,2518.6,423.74,1141.22,3119073.0,1117.72,13380.06,4603143.15,1403.58,401751.82,9381.56,3485.75,595.73
2002-02-11,297.75,339.24,39791.31,209.48,473.54,501.35,14500.42,2464.42,410.22,1116.62,3040027.5,1093.67,13062.29,4504064.25,1379.33,394518.75,9185.29,3449.43,581.32
2002-02-12,298.9,341.05,39716.32,208.94,475.34,503.77,14538.49,2473.93,409.19,1120.9,3041306.51,1097.86,13100.78,4521458.82,1378.68,396042.37,9229.22,3420.91,587.11
2002-02-13,297.4,340.86,39576.49,207.73,473.07,505.19,14468.5,2461.52,400.3,1115.28,3029761.51,1092.35,13023.14,4498768.32,1377.7,394054.87,9182.9,3426.05,584.51
2002-02-14,299.0,343.6,39560.69,209.33,474.93,509.35,14549.34,2474.76,404.85,1121.31,3058770.0,1098.26,13039.39,4522973.0,1385.12,393528.82,9232.31,3464.51,580.13
2002-02-15,299.85,343.35,39778.08,209.32,477.12,508.94,14590.69,2481.8,405.85,1124.47,3072561.45,1101.38,13070.45,4535828.73,1389.05,394407.46,9258.55,3430.13,580.2
2002-02-18,297.35,341.66,39422.64,208.11,473.08,505.79,14463.1,2461.11,402.46,1115.09,3043375.75,1092.2,12973.37,4498308.58,1375.99,391505.66,9186.62,3432.31,574.15
2002-02-19,296.5,339.24,39606.47,207.5,471.02,501.62,14415.83,2454.13,408.87,1111.9,3019852.5,1089.07,12965.94,4485452.0,1373.54,391720.95,9166.3,3413.9,573.72
2002-02-20,291.3,334.14,38991.93,204.02,463.22,494.66,14154.26,2411.03,399.23,1092.43,2967471.11,1069.94,12753.11,4408531.24,1343.62,384501.16,9001.89,3317.9,563.66
2002-02-21,292.15,335.5,39264.95,205.05,464.84,496.13,14210.17,2418.01,403.75,1095.65,2981389.75,1073.1,12804.93,4420666.25,1347.54,385272.68,9035.61,3340.73,566.95
2002-02-22,292.75,333.73,39133.35,204.71,466.17,493.9,14268.63,2422.95,406.34,1097.9,2990441.25,1075.3,12840.01,4431064.0,1350.31,387000.85,9062.75,3347.6,570.22
2002-02-25,291.95,335.04,39077.5,204.46,466.94,494.86,14238.4,2416.32,405.23,1094.9,2971320.63,1072.33,12793.24,4418954.46,1352.46,386541.74,9038.48,3347.94,568.99
2002-02-26,294.2,338.63,39521.35,206.33,473.16,499.55,14327.54,2435.0,414.67,1103.34,2993484.5,1080.63,12894.78,4452127.86,1362.88,389682.49,9103.22,3351.67,572.26
2002-02-27,297.4,344.17,40015.15,209.94,478.64,508.2,14486.35,2461.46,418.74,1115.34,3028274.51,1092.35,13026.11,4501891.02,1376.22,394798.37,9208.18,3392.23,577.14
2002-02-28,296.85,343.18,39725.93,209.88,476.3,505.95,14465.49,2456.88,414.11,1113.31,3013026.01,1090.36,12972.34,4494603.63,1375.16,392999.49,9207.09,3392.64,575.07
2002-03-01,295.4,341.23,39350.22,208.28,471.13,503.75,14388.93,2444.91,410.75,1107.9,2983539.01,1085.0,12900.11,4472649.92,1368.44,391094.69,9165.46,3344.67,570.6
2002-03-04,297.4,342.07,39268.68,209.19,472.3,505.52,14474.45,2461.49,409.97,1115.37,2997196.22,1092.35,12963.66,4503824.12,1377.7,392092.0,9227.52,3255.04,571.37
2002-03-05,297.8,342.57,39354.24,209.59,473.71,505.87,14493.92,2464.74,412.3,1116.87,2973531.05,1093.82,12981.09,4510624.74,1380.3,392023.63,9238.34,3274.31,572.47
2002-03-06,292.7,334.51,38329.06,205.81,463.9,493.87,14242.78,2422.56,401.58,1097.71,2913828.01,1075.12,12735.37,4434111.56,1357.78,385324.84,9090.09,3229.21,561.91
2002-03-07,291.0,330.42,37074.85,204.2,459.17,485.77,14174.61,2408.64,399.83,1091.34,2893267.5,1068.87,12609.03,4408941.0,1348.06,382504.94,9041.95,3305.76,553.02
2002-03-08,289.15,330.0,37038.65,203.28,458.33,485.45,14096.06,2393.32,395.27,1084.4,2895836.27,1062.05,12534.65,4380331.87,1339.49,380073.08,8983.89,3377.13,553.71
2002-03-11,291.2,332.31,37256.12,204.81,461.17,488.55,14184.35,2410.23,398.07,1092.12,2895983.51,1069.58,12606.04,4410951.26,1349.71,383583.14,9055.44,3321.14,558.93
2002-03-12,293.6,336.2,37803.92,208.09,465.68,493.42,14307.12,2430.04,400.47,1101.09,2927190.54,1078.39,12683.51,4449212.18,1360.1,387111.41,9128.61,3381.39,564.62
2002-03-13,293.15,334.72,37961.45,207.47,466.2,491.41,14273.47,2426.43,399.42,1099.4,2924170.28,1076.74,12696.32,4442979.92,1358.02,387060.43,9114.03,3395.03,563.42
2002-03-14,291.2,329.97,37506.55,204.93,464.0,482.55,14187.26,2410.38,395.45,1092.06,2904719.51,1069.55,12582.75,4413863.26,1348.98,385024.56,9063.31,3385.93,556.79
2002-03-15,290.3,328.5,37464.64,203.7,460.85,480.65,14131.79,2402.96,392.19,1088.71,2901546.55,1066.27,12558.37,4400219.29,1344.81,384023.05,9028.99,3430.97,552.74
2002-03-18,292.05,331.38,38362.2,204.99,463.31,484.98,14219.9,2417.38,396.02,1095.27,2911590.53,1072.7,12663.28,4427767.09,1343.43,387068.17,9100.27,3473.93,557.03
2002-03-19,293.1,331.97,38621.76,205.77,463.24,486.6,14276.89,2426.13,400.23,1099.21,2920740.04,1076.56,12732.25,4444126.53,1357.78,389002.11,9137.09,3433.66,559.14
2002-03-20,291.85,329.96,38381.17,204.74,460.89,483.27,14216.0,2415.76,394.43,1094.5,2886978.75,1071.99,12651.69,4426778.58,1351.99,386949.09,9099.09,3410.27,549.31
2002-03-21,292.75,331.88,38659.1,205.24,462.66,485.5,14265.71,2423.15,393.02,1097.9,2889442.5,1075.27,12679.0,4442334.88,1356.16,388420.64,9126.48,3372.83,549.35
2002-03-22,294.25,334.68,39102.88,206.25,463.94,488.81,14344.69,2435.51,395.47,1103.53,2891006.25,1080.84,12767.51,4463772.5,1363.11,390896.4,9175.39,3376.52,552.48
2002-03-25,297.7,339.53,39689.36,208.8,471.91,495.82,14512.87,2464.03,400.56,1116.46,2889178.03,1093.45,12920.18,4518936.41,1379.09,396417.21,9275.52,3435.75,561.38
2002-03-26,296.1,337.74,39317.62,207.51,471.33,494.55,14428.94,2450.85,398.25,1110.46,2835156.1,1087.57,12830.0,4495980.18,1371.68,393605.48,9225.67,3414.03,561.33
2002-03-27,299.0,342.58,39671.32,210.22,476.13,501.93,14585.22,2474.88,399.61,1121.34,2888340.0,1098.2,12955.67,4540165.5,1385.12,396758.04,9304.88,3425.04,567.04
2002-03-28,301.4,345.48,39946.03,211.66,480.85,506.89,14702.29,2494.81,403.27,1130.34,2961254.04,1107.04,13116.92,4578264.52,1396.23,399942.59,9393.13,3425.41,564.74
2002-03-29,301.4,345.48,39946.03,211.66,480.85,506.89,14702.29,2494.81,403.27,1130.34,2961254.04,1107.04,13116.92,4578264.52,1396.23,399942.59,9393.13,3425.41,564.74
2002-04-01,301.4,342.66,40224.83,209.54,482.21,501.11,14702.29,2494.81,403.88,1130.31,2938649.05,1107.07,13148.57,4579470.12,1396.23,400063.12,9401.26,3423.9,563.68
2002-04-02,304.0,344.91,40524.72,210.97,485.61,504.7,14835.2,2516.27,406.14,1140.09,2970080.0,1116.62,13300.0,4620800.0,1408.28,403970.36,9483.28,3426.69,569.08
2002-04-03,303.75,344.9,40287.88,211.38,483.42,504.53,14841.22,2514.23,400.95,1139.15,2977509.38,1115.67,13261.72,4617607.5,1408.64,403790.02,9480.03,3383.77,571.71
2002-04-04,301.7,341.87,39804.78,209.86,480.52,500.01,14744.08,2497.2,400.36,1131.47,2912913.03,1108.14,13142.05,4587046.06,1397.62,401110.09,9416.05,3395.63,567.53
2002-04-05,301.0,342.36,39653.74,209.72,478.38,501.74,14691.81,2491.38,394.01,1128.81,2874550.0,1105.6,13107.04,4577006.0,1388.36,400525.62,9394.21,3353.14,566.53
2002-04-08,300.45,343.37,39479.12,209.68,479.19,502.74,14679.98,2486.82,395.99,1126.78,2868395.68,1103.58,13075.58,4570444.66,1390.33,399072.65,9377.34,3357.71,569.79
2002-04-09,298.7,340.86,39159.56,208.58,476.04,499.69,14597.47,2472.31,391.15,1120.18,2886935.03,1097.15,12996.43,4543973.01,1383.73,397151.41,9322.42,3361.48,564.97
2002-04-10,298.0,338.98,38984.36,207.51,474.89,497.72,14560.28,2466.58,387.7,1117.59,2854840.0,1094.55,12954.06,4533921.0,1380.48,396086.67,9302.46,3338.2,561.31
2002-04-11,301.3,340.99,39626.95,209.43,478.61,500.13,14727.53,2493.89,390.63,1129.93,2877413.13,1106.7,13100.51,4583975.23,1397.28,400743.75,9405.97,3386.25,563.49
2002-04-12,300.35,341.38,39665.7,209.04,477.11,500.68,14684.1,2486.06,393.16,1126.4,2866839.35,1103.18,13080.23,4570423.72,1393.62,400050.97,9376.92,3362.57,562.03
2002-04-15,300.1,340.67,39473.63,208.69,477.52,500.0,14677.88,2483.96,392.38,1125.49,2819438.12,1102.27,13045.34,4567369.72,1380.46,398487.55,9361.61,3353.62,564.95
2002-04-16,297.75,337.24,39036.51,206.89,470.56,495.57,14562.95,2464.54,387.45,1116.65,2813737.5,1093.64,12937.24,4532052.75,1377.84,394727.16,9284.14,3330.33,560.42
2002-04-17,300.85,338.91,39339.13,208.55,473.96,498.51,14714.56,2490.19,392.61,1128.28,2837014.12,1105.02,13038.83,4578784.35,1393.69,396745.74,9382.3,3359.74,560.35
2002-04-18,304.25,341.59,39519.03,210.2,479.13,501.43,14871.74,2518.34,397.35,1141.03,2856907.5,1117.51,13161.85,4630532.88,1409.44,399525.86,9494.73,3387.52,564.68
2002-04-19,301.8,339.48,39389.4,208.55,475.15,498.42,14748.96,2498.15,394.64,1131.84,2822280.87,1108.51,13067.93,4593242.13,1398.09,396021.69,9411.02,3348.83,559.3
2002-04-22,303.7,341.7,39464.29,209.5,477.93,501.59,14850.93,2513.79,402.02,1138.94,2840050.09,1115.52,13135.02,4622161.41,1406.89,397497.64,9470.28,3348.53,562.93
2002-04-23,302.7,340.3,39310.13,208.95,476.72,499.49,14820.19,2505.54,401.08,1135.19,2854460.54,1111.82,13109.93,4607395.96,1402.26,395401.81,9436.97,3310.02,561.7
2002-04-24,304.2,341.03,39466.9,209.97,477.14,499.92,14890.59,2517.98,407.93,1140.84,2836664.54,1117.33,13168.81,4630379.56,1409.21,397437.24,9479.78,3330.99,561.46
2002-04-25,307.25,341.92,39403.27,211.19,480.39,500.66,15039.89,2543.23,424.0,1152.25,2878932.5,1128.56,13276.27,4678034.88,1423.34,399271.38,9590.81,3341.9,564.69
2002-04-26,306.6,341.16,39250.91,210.8,479.03,499.33,15004.99,2537.82,415.14,1149.84,2852911.64,1126.17,13251.24,4667216.27,1420.32,397859.27,9564.38,3285.98,564.12
2002-04-29,309.7,343.54,39720.56,212.53,485.33,502.67,15162.91,2563.39,415.15,1161.44,2887952.04,1137.53,13389.87,4713788.11,1434.68,400643.31,9681.22,3287.46,575.33
2002-04-30,308.2,342.03,39572.87,211.49,483.78,499.31,15080.22,2551.06,413.14,1155.84,2875505.54,1132.05,13331.19,4690957.36,1431.03,398826.09,9628.16,3277.31,573.93
2002-05-01,308.35,340.27,39300.73,210.9,481.03,494.78,15087.56,2552.3,420.43,1156.37,2876133.26,1132.6,13342.29,4693238.95,1431.73,399020.07,9632.85,3262.34,572.5
2002-05-02,307.6,340.68,39362.01,210.2,480.47,494.99,15050.86,2546.1,418.49,1153.59,2872982.63,1129.81,13272.93,4680900.77,1425.73,396203.93,9609.42,3252.47,573.88
2002-05-03,310.45,340.07,39420.93,211.46,485.98,494.48,15196.52,2569.69,425.94,1164.28,2890289.05,1140.28,13374.18,4726290.06,1438.94,398555.59,9698.45,3228.68,576.62
2002-05-06,310.45,338.92,39545.11,211.58,487.0,493.86,15187.21,2569.69,428.58,1164.25,2883769.6,1140.28,13335.37,4727376.63,1438.94,397779.46,9698.45,3235.66,576.62
2002-05-07,312.0,341.92,39918.84,213.06,490.12,498.7,15269.28,2582.52,429.31,1170.06,2898480.0,1145.98,13397.28,4752540.0,1448.68,399219.54,9746.88,3189.26,577.14
2002-05-08,310.5,341.77,39928.74,212.85,488.07,497.42,15189.66,2570.1,427.71,1164.47,2884545.0,1140.47,13329.76,4729691.25,1428.3,399101.13,9700.02,3193.8,573.09
2002-05-09,308.85,340.03,39671.76,211.91,484.43,494.59,15115.11,2556.41,425.9,1158.25,2867670.89,1134.41,13258.92,4706562.92,1430.75,395976.35,9648.47,3164.17,569.1
2002-05-10,311.15,340.87,39760.29,212.99,484.83,495.54,15237.01,2575.42,430.16,1166.87,2889026.84,1142.85,13354.55,4742080.09,1441.4,398318.52,9720.32,3166.73,571.44
2002-05-13,310.75,341.15,39657.91,212.89,484.68,496.08,15220.53,2572.05,432.72,1165.41,2882827.75,1141.38,13303.21,4735985.38,1438.0,396936.47,9710.94,3153.8,568.93
2002-05-14,308.4,342.13,39706.49,213.03,480.46,498.5,15102.34,2552.63,432.3,1156.56,2858867.09,1132.75,13221.1,4702173.31,1427.12,394566.81,9642.74,3124.09,565.15
2002-05-15,308.3,339.95,39417.67,211.81,479.62,494.88,15103.6,2551.77,430.23,1156.19,2848690.2,1132.35,13219.89,4700801.27,1418.18,393806.71,9639.7,3148.14,561.77
2002-05-16,310.1,341.14,39719.14,213.08,482.08,496.66,15194.89,2566.63,436.16,1162.97,2837413.66,1139.0,13284.68,4728092.47,1426.46,393764.73,9701.47,3153.72,565.67
2002-05-17,310.6,337.24,39081.23,212.62,479.47,490.65,15216.28,2570.77,453.63,1164.81,2823352.67,1140.83,13231.55,4736337.17,1428.76,391868.28,9710.59,3113.76,561.87
2002-05-20,311.5,338.11,39143.09,213.53,480.33,491.55,15266.61,2578.22,446.69,1168.19,2815960.0,1144.14,13273.01,4749596.25,1443.02,390480.76,9741.48,3127.46,564.01
2002-05-21,315.2,343.28,39122.62,216.5,484.94,498.71,15432.19,2608.88,444.75,1182.06,2847831.56,1157.73,13443.28,4806011.26,1458.59,395481.36,9857.18,3178.79,568.44
2002-05-22,317.1,342.14,39361.6,217.37,487.0,497.12,15525.21,2624.64,448.06,1189.22,2874510.17,1164.71,13559.19,4836565.52,1467.38,395502.79,9917.3,3216.34,568.79
2002-05-23,317.15,344.24,39683.38,218.35,487.36,501.0,15546.68,2625.05,449.24,1189.41,2836905.88,1164.89,13602.56,4836694.59,1469.2,395232.19,9926.79,3219.55,569.7
2002-05-24,320.95,347.8,40064.18,220.24,492.21,507.26,15716.91,2656.53,454.46,1203.66,2874909.19,1178.85,13755.91,4893684.38,1486.8,399261.74,10048.94,3211.1,576.94
2002-05-27,320.05,347.99,39975.82,219.66,491.18,507.73,15666.44,2649.02,448.07,1200.28,2850043.51,1175.51,13691.73,4880599.5,1472.23,394941.46,10020.76,3184.18,574.49
2002-05-28,320.2,344.67,39877.7,218.96,489.97,503.93,15680.19,2650.17,451.8,1200.81,2839373.07,1176.09,13630.91,4882889.16,1481.73,396231.41,10033.46,3169.18,570.26
2002-05-29,327.05,350.84,40644.11,224.01,501.73,514.81,16012.36,2706.86,463.76,1226.53,2894390.77,1201.25,13888.17,4987346.0,1513.42,403612.12,10248.1,3209.99,579.16
2002-05-30,326.0,347.66,40124.08,222.57,499.92,509.11,15967.48,2698.17,467.65,1222.6,2882818.0,1197.37,13827.29,4971337.0,1499.6,400833.24,10215.21,3165.43,576.79
2002-05-31,326.6,349.57,40532.67,223.22,499.04,511.72,16006.66,2703.1,471.12,1224.81,2840602.23,1199.6,13828.24,4980484.47,1502.36,400476.72,10234.0,3190.29,576.93
2002-06-03,326.6,348.19,40434.69,223.45,499.11,511.19,16009.92,2703.17,473.41,1224.85,2790795.75,1199.6,13846.2,4982117.47,1511.34,400542.03,10234.76,3203.13,571.98
2002-06-04,326.6,346.12,40480.42,223.2,499.21,508.39,16009.92,2703.2,468.65,1224.85,2825088.73,1199.57,13829.87,4983587.16,1511.34,398500.78,10234.76,3168.02,568.2
2002-06-05,322.0,343.39,40140.52,221.25,494.78,505.48,15778.0,2665.16,463.84,1207.56,2873850.0,1182.71,13699.49,4912754.0,1491.66,394240.65,10114.02,3202.45,564.22
2002-06-06,324.1,342.96,40288.85,222.18,496.52,505.63,15874.41,2682.57,469.13,1215.5,2931483.18,1190.42,13774.24,4945925.81,1501.39,396811.61,10184.83,3174.72,563.85
2002-06-07,326.4,345.32,40669.42,223.46,500.44,507.36,15993.6,2701.61,476.69,1224.06,2903327.13,1198.87,13849.15,4981025.71,1512.05,400574.28,10257.11,3213.02,569.14
2002-06-10,322.5,341.52,40130.29,220.76,495.94,502.45,15792.82,2669.33,476.98,1209.44,2815425.0,1184.54,13667.55,4921027.5,1483.5,396803.97,10141.75,3211.78,566.09
2002-06-11,316.8,336.09,39791.64,216.19,487.36,496.14,15507.35,2622.09,478.05,1188.06,2779918.29,1163.61,13416.47,4834048.22,1467.58,388269.79,9958.6,3185.42,558.04
2002-06-12,319.75,337.82,40152.61,217.38,491.33,499.19,15651.76,2646.54,496.73,1199.16,2793016.25,1174.41,13531.82,4880664.0,1484.82,394411.63,10051.34,3247.86,560.87
2002-06-13,318.75,337.02,39827.81,216.4,490.46,497.63,15615.56,2638.26,489.2,1195.41,2789062.5,1170.77,13457.62,4865081.25,1477.41,393178.13,10016.71,3271.55,559.21
2002-06-14,322.1,339.62,39985.48,218.05,499.48,500.87,15776.45,2665.99,509.24,1207.97,2789384.73,1183.07,13586.17,4916049.01,1492.93,398195.94,10123.92,3374.0,574.97
2002-06-17,317.8,336.83,39554.95,215.04,491.73,497.39,15562.65,2630.52,509.75,1191.84,2761044.7,1167.28,13401.62,4851372.92,1472.21,390973.21,9988.77,3372.81,569.74
2002-06-18,318.35,335.71,39647.29,214.15,491.75,495.64,15580.04,2635.14,492.96,1193.91,2755317.98,1169.3,13434.36,4861361.44,1474.76,392859.58,10008.92,3258.18,565.96
2002-06-19,320.65,335.58,39720.51,215.22,493.58,494.03,15676.57,2654.15,495.4,1202.53,2765605.41,1177.75,13496.15,4896644.66,1474.99,394463.49,10085.17,3281.15,566.32
2002-06-20,322.35,334.25,39771.52,214.99,494.19,490.97,15759.68,2668.15,501.33,1208.94,2771402.87,1183.99,13558.03,4921798.74,1493.29,394830.17,10141.87,3313.34,564.63
2002-06-21,322.7,332.99,39172.55,215.23,492.57,489.34,15780.03,2671.02,507.12,1210.25,2784900.58,1185.24,13563.08,4926982.85,1494.91,393516.44,10169.02,3324.81,562.1
2002-06-24,326.4,333.84,39613.52,216.94,495.38,490.38,15947.89,2701.61,519.47,1224.16,2802143.16,1198.87,13645.15,4983310.51,1501.44,396069.95,10279.08,3374.97,568.34
2002-06-25,321.7,331.58,39203.96,214.47,489.82,486.73,15724.69,2662.74,513.59,1206.54,2785117.33,1181.6,13482.44,4911554.0,1488.67,390431.11,10126.15,3311.58,565.08
2002-06-26,321.55,324.7,38298.19,210.7,488.69,476.95,15698.06,2661.53,529.75,1205.94,2791052.3,1181.02,13407.02,4910869.39,1489.58,387097.69,10122.39,3313.44,571.24
2002-06-27,318.8,324.05,38198.59,209.39,482.15,476.96,15576.55,2638.74,509.2,1195.63,2754430.31,1170.92,13278.01,4868870.02,1480.41,383468.3,10035.82,3301.49,566.15
2002-06-28,318.5,322.5,38175.41,208.96,484.41,474.02,15561.91,2636.26,504.98,1194.5,2775090.5,1169.85,13227.3,4864291.25,1479.02,383155.5,10039.12,3283.73,567.33
2002-07-01,312.1,316.11,37466.03,204.11,473.89,464.69,15233.59,2583.25,489.84,1170.53,2718389.72,1146.34,12972.43,4774347.51,1445.8,374909.95,9838.1,3124.52,556.03
2002-07-02,314.45,318.91,37787.45,205.36,479.94,467.56,15351.44,2602.67,509.09,1179.28,2768731.82,1154.94,13055.96,4810140.9,1456.69,379148.03,9916.49,3182.7,557.93
2002-07-03,310.85,316.97,37253.8,203.66,476.69,463.85,15163.26,2572.84,503.58,1165.78,2786768.94,1141.75,12928.24,4755225.63,1443.65,375397.8,9801.4,3161.34,556.48
2002-07-04,310.6,317.17,37290.62,203.78,476.24,464.78,15160.38,2570.74,503.64,1164.84,2750361.7,1140.83,12911.63,4751711.86,1438.85,372890.59,9796.32,3165.01,559.64
2002-07-05,311.3,319.81,37416.68,204.63,474.73,468.94,15194.54,2576.5,503.22,1167.44,2758116.27,1143.4,12956.3,4761330.51,1442.1,375069.52,9817.55,3137.71,558.49
2002-07-08,311.7,315.81,36983.2,203.09,473.88,464.09,15207.84,2579.85,523.81,1168.97,2774129.57,1144.81,12919.96,4767606.6,1443.95,371374.89,9835.69,3162.66,552.56
2002-07-09,313.8,315.95,37081.72,202.81,475.81,465.05,15304.01,2597.2,524.52,1176.87,2795956.26,1152.59,12944.24,4799881.81,1453.68,371005.45,9908.95,3134.23,552.66
2002-07-10,314.8,318.78,37163.69,203.58,478.72,469.37,15352.78,2605.47,523.35,1180.56,2804079.26,1156.23,12958.73,4813918.61,1458.31,371023.0,9940.52,3140.92,555.89
2002-07-11,314.15,317.55,36686.43,202.75,479.2,466.14,15321.09,2600.16,528.09,1178.12,2869759.36,1153.84,12936.69,4803980.31,1445.09,370524.09,9926.29,3172.54,563.8
2002-07-12,316.7,320.22,36965.21,204.28,484.3,470.3,15439.12,2621.23,527.78,1187.69,2874052.06,1163.21,13010.03,4844559.15,1456.82,374608.49,9997.36,3155.91,568.07
2002-07-15,319.0,317.03,36976.88,203.79,490.08,465.9,15567.2,2640.3,535.28,1196.35,2886152.5,1171.62,12989.68,4880062.0,1477.77,375319.39,10061.26,3196.38,569.85
2002-07-16,318.25,314.88,36867.67,202.51,488.13,462.13,15524.23,2634.09,535.76,1193.5,2876980.0,1168.9,12850.93,4867633.75,1478.33,372909.44,10042.7,3215.5,569.42
2002-07-17,316.15,313.8,36782.46,201.79,487.03,459.43,15415.47,2616.74,519.04,1185.63,2834283.87,1161.19,12816.71,4836619.28,1464.56,370448.65,9981.8,3208.32,573.46
2002-07-18,317.65,315.13,37122.15,202.35,490.9,461.32,15485.43,2629.12,525.08,1191.25,2817554.63,1166.7,12898.17,4859408.21,1470.72,373159.22,10025.03,3161.41,575.45
2002-07-19,322.9,318.25,37428.94,204.69,496.49,465.46,15725.22,2672.61,539.24,1210.97,2833446.64,1185.95,13061.3,4941660.11,1495.03,377970.42,10190.07,3205.01,581.49
2002-07-22,322.9,320.75,37645.28,205.08,502.14,467.11,15718.76,2672.64,541.5,1210.97,2847169.89,1185.98,13062.91,4943274.6,1495.83,376323.68,10186.84,3232.97,585.28
2002-07-23,319.7,322.28,37540.76,204.52,505.06,468.94,15559.8,2646.16,537.1,1198.97,2878898.06,1174.19,13098.1,4894606.25,1481.01,375055.97,10080.14,3233.76,585.85
2002-07-24,311.25,313.41,36181.25,197.88,492.37,453.09,15145.42,2576.18,527.57,1167.25,2820703.13,1143.19,12812.6,4764615.0,1445.82,365765.41,9819.09,3205.41,578.75
2002-07-25,309.45,309.02,36091.14,196.21,487.2,448.02,15057.83,2561.29,519.41,1160.53,2786596.81,1136.58,12715.3,4738607.1,1433.53,362443.26,9760.05,3155.24,572.84
2002-07-26,304.95,308.4,36225.0,194.69,483.13,447.21,14838.86,2524.01,515.37,1143.65,2790292.05,1120.02,12797.22,4669698.6,1412.68,362981.87,9611.2,3120.86,565.98
2002-07-29,303.0,309.91,36331.21,194.49,477.04,451.26,14759.13,2507.84,512.52,1136.34,2802750.0,1112.89,12874.47,4641354.0,1403.65,363645.42,9544.5,3056.82,562.15
2002-07-30,305.4,309.45,36673.94,194.33,480.21,450.4,14869.92,2527.67,517.96,1145.31,2783720.11,1121.7,12837.48,4678115.7,1414.0,364387.86,9624.68,3093.7,560.37
2002-07-31,304.65,310.74,36484.87,195.02,482.66,451.46,14818.17,2521.5,515.92,1142.53,2761499.04,1118.92,12801.39,4667236.5,1415.16,361951.46,9606.31,3118.4,559.71
2002-08-01,302.25,307.7,36121.9,194.34,479.1,446.03,14698.41,2501.6,503.25,1133.53,2767098.75,1110.13,12732.28,4631679.0,1400.17,357561.75,9541.21,3113.17,561.49
2002-08-02,305.05,309.66,36398.54,194.36,485.06,449.77,14834.57,2524.84,502.11,1144.0,2768326.98,1120.39,12848.7,4674278.16,1413.14,361300.96,9634.17,3121.82,567.53
2002-08-05,309.5,313.77,36856.8,197.57,493.93,456.08,15047.89,2561.64,506.96,1160.72,2812581.25,1136.76,13036.14,4742004.25,1437.69,370703.63,9770.91,3237.18,582.86
2002-08-06,305.75,317.07,36989.63,198.75,487.95,462.08,14883.91,2530.63,504.03,1146.72,2777738.75,1123.02,13018.83,4684701.5,1420.27,369728.19,9649.47,3258.68,580.17
2002-08-07,312.2,321.66,37610.72,203.53,494.34,469.3,15188.53,2584.05,508.42,1170.81,2828531.56,1146.65,13240.4,4785244.75,1450.23,375717.02,9858.43,3283.25,582.35
